epoch;dice_coeff;loss;val_dice_coeff;val_loss
66;0.8813010327151565;0.11869896728484357;0.7971971193949382;0.20280288060506185
67;0.8836358365465383;0.11636416345346169;0.8099149227142334;0.1900850772857666
68;0.8826098305280091;0.11739016947199087;0.8038464506467183;0.19615354935328166
69;0.8810305390201632;0.11896946097983689;0.7955753644307454;0.20442463556925455
70;0.8805932715290883;0.11940672847091174;0.7830844243367513;0.2169155756632487
71;0.8816661258212856;0.11833387417871444;0.7908544381459554;0.2091455618540446
72;0.879428641717942;0.12057135828205796;0.7948890328407288;0.20511096715927124
73;0.879504961068513;0.12049503893148704;0.7896804253260294;0.21031957467397053
74;0.8827558931757192;0.11724410682428078;0.8268653869628906;0.17313461303710936
75;0.8808395950520624;0.11916040494793752;0.7891589919726054;0.2108410080273946
76;0.8820531544138174;0.11794684558618264;0.7770435651143391;0.2229564348856608
77;0.8792527503654605;0.12074724963453949;0.8183321277300517;0.18166787226994832
78;0.883448100480877;0.11655189951912301;0.7913894593715668;0.20861053864161175
79;0.8820370885192371;0.11796291148076292;0.8048031528790792;0.1951968471209208
80;0.8808093823370386;0.11919061766296137;0.7761683662732443;0.22383163372675577
81;0.8846760147907695;0.11532398520923051;0.8010949095090231;0.19890509049097696
82;0.8821975754909828;0.11780242450901719;0.8273150364557902;0.17268496354420979
83;0.8817466839415128;0.11825331605848718;0.780235743522644;0.21976425647735595
84;0.8838480535100718;0.1161519464899282;0.8011069019635518;0.19889309803644817
85;0.8785213955113145;0.12147860448868548;0.7841906507809957;0.21580934921900433
86;0.881243142925325;0.11875685707467501;0.800585142771403;0.199414857228597
87;0.8768950476021063;0.12310495239789368;0.7955619593461355;0.20443803866704305
88;0.8822621869259193;0.11773781307408067;0.7872519771258036;0.21274802287419636
89;0.8801333484102468;0.1198666515897532;0.802512280146281;0.19748771985371907
90;0.8805536715710749;0.11944632842892507;0.8004881540934244;0.19951184590657553
91;0.8820486205523131;0.11795137944768687;0.7651731332143148;0.23482686678568523
92;0.8809372763164708;0.11906272368352921;0.7636043290297191;0.23639567295710245
93;0.8818193654545018;0.11818063454549821;0.7980075081189474;0.20199249188105264
94;0.8811805521855589;0.11881944781444112;0.7481448153654734;0.25185518264770507
95;0.8868521911198975;0.11314780888010244;0.7864343603452046;0.21356563965479533
96;0.8841401797826173;0.11585982021738271;0.796336430311203;0.2036635716756185
97;0.8817588364491697;0.11824116355083028;0.8239996989568075;0.17600030104319256
98;0.8823906017131493;0.11760939828685073;0.816802175839742;0.18319782416025798
99;0.8810895945205063;0.11891040547949369;0.7970362822214763;0.20296371777852376
